tst1,23, Private, 122272, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States,?
tst593,27, Private, 156516, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, Black, Female, 0, 2377, 20, United-States,?
tst594,40, Private, 119101, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 5178, 0, 40, United-States,?
tst595,59, Private, 91384, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States,?
tst596,35, Local-gov, 102938, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States,?
tst597,20, Private, 107658, Some-college, 10, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 10, United-States,?
tst598,45, Federal-gov, 155659, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States,?
tst599,25, Private, 167031, 10th, 6, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, Columbia,?
tst600,34, Private, 405577, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst601,38, Private, 272671, Bachelors, 13, Divorced, Sales, Own-child, White, Male, 0, 0, 50, United-States,?
tst602,29, Private, 391867, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States,?
tst603,42, Local-gov, 70655, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 44, United-States,?
tst604,49, Private, 177426, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 20, United-States,?
tst605,33, Private, 167309, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst606,59, Self-emp-inc, 223215, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 50, United-States,?
tst607,33, Private, 207937, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 1092, 40, United-States,?
tst608,35, Private, 165799, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 60, United-States,?
tst609,40, Private, 220589, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst610,24, Private, 174907, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States,?
tst611,43, Private, 186188, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States,?
tst612,25, Private, 124111, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 38, United-States,?
tst613,43, Self-emp-not-inc, 174090, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 20, United-States,?
tst614,24, Private, 24243, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 1590, 40, United-States,?
tst615,76, Private, 239880, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 8, United-States,?
tst616,40, Private, 170019, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, ?,?
tst617,20, Private, 169600, Some-college, 10, Never-married, Prof-specialty, Own-child, White, Female, 2176, 0, 12, United-States,?
tst618,42, Private, 24364, Some-college, 10, Married-civ-spouse, Other-service, Wife, Black, Female, 0, 0, 30, United-States,?
tst619,30, Private, 233980, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States,?
tst620,33, Self-emp-inc, 239018, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States,?
tst621,40, State-gov, 269733, Assoc-voc, 11, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst622,35, ?, 120074, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 30, United-States,?
tst623,34, Private, 294064, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, France,?
tst624,46, Private, 120131, Bachelors, 13, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 30, United-States,?
tst625,29, Private, 327964, 9th, 5, Divorced, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 40, United-States,?
tst626,35, Self-emp-not-inc, 153066, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States,?
tst627,34, Self-emp-not-inc, 304622, Bachelors, 13, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 50, United-States,?
tst628,34, Private, 300687, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States,?
tst629,28, Private, 239539, HS-grad, 9, Married-spouse-absent, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male, 0, 0, 40, Philippines,?
tst630,48, Private, 265295, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States,?
tst631,46, Private, 132912, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States,?
tst632,30, Private, 124020, HS-grad, 9, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst633,44, Self-emp-inc, 181762, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States,?
tst634,62, Private, 197286, 12th, 8, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 48, Germany,?
tst635,32, Private, 186788, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States,?
tst636,30, Self-emp-not-inc, 347166, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst637,41, Private, 220694, Bachelors, 13, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 37, United-States,?
tst638,33, Private, 174789, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States,?
tst639,23, Private, 181820, Some-college, 10, Never-married, Farming-fishing, Unmarried, White, Male, 0, 0, 45, United-States,?
tst640,61, Self-emp-not-inc, 176965, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States,?
tst641,48, Local-gov, 102076, Bachelors, 13, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 35, United-States,?
tst642,41, Federal-gov, 214838, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States,?
tst643,37, Self-emp-not-inc, 164526, Doctorate, 16, Never-married, Prof-specialty, Not-in-family, White, Male, 14084, 0, 45, United-States,?
tst644,20, Private, 282579, Some-college, 10, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst645,50, Local-gov, 50178, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 4064, 0, 55, United-States,?
tst646,64, Private, 254797, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States,?
tst647,39, Self-emp-not-inc, 134475, Bachelors, 13, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 1762, 40, United-States,?
tst648,18, Private, 243240, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 37, United-States,?
tst649,44, State-gov, 199551, 11th, 7, Separated, Tech-support, Not-in-family, Black, Male, 0, 0, 40, United-States,?
tst650,46, Private, 213611, 7th-8th, 4, Married-spouse-absent, Priv-house-serv, Unmarried, White, Female, 0, 1594, 24, Guatemala,?
tst651,28, Private, 132686, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States,?
tst652,37, Private, 241998, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 1977, 40, United-States,?
tst653,41, Self-emp-not-inc, 223763, Masters, 14, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 65, United-States,?
tst654,41, Private, 113491, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States,?
tst655,38, Private, 99156, HS-grad, 9, Separated, Other-service, Own-child, White, Male, 0, 0, 35, United-States,?
tst656,33, Private, 119409, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female, 0, 0, 40, Columbia,?
tst657,19, Private, 184207, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst658,31, Private, 36302, Bachelors, 13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 50, United-States,?
tst659,52, Private, 42924, 12th, 8, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States,?
tst660,84, ?, 368925, 5th-6th, 3, Widowed, ?, Not-in-family, White, Male, 0, 0, 15, United-States,?
tst661,71, ?, 144872, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 6514, 0, 40, United-States,?
tst662,24, State-gov, 163480, Masters, 14, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States,?
tst663,28, Self-emp-not-inc, 398918, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States,?
tst664,44, State-gov, 321824, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 38, United-States,?
tst665,34, Private, 737315, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States,?
tst666,44, Private, 196545, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 7298, 0, 40, United-States,?
tst667,63, Private, 38352, HS-grad, 9, Widowed, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States,?
tst668,48, Local-gov, 40666, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States,?
tst669,53, Private, 108083, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 45, United-States,?
tst670,39, State-gov, 114366, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 35, United-States,?
tst671,31, Private, 159737, HS-grad, 9, Never-married, Sales, Unmarried, Black, Female, 0, 0, 58, United-States,?
tst672,34, Private, 203051, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 27, United-States,?
tst673,35, Self-emp-not-inc, 350247, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States,?
tst674,38, Private, 192337, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 40, United-States,?
tst675,33, Self-emp-not-inc, 334744, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States,?
tst676,40, Local-gov, 370502, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, Mexico,?
tst677,46, Private, 369538, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States,?
tst678,37, Private, 91711, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States,?
tst679,26, Private, 152855, HS-grad, 9, Never-married, Exec-managerial, Own-child, Other, Female, 0, 0, 40, Mexico,?
tst680,56, Private, 208451, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States,?
tst681,38, ?, 70282, Masters, 14, Married-civ-spouse, ?, Wife, Black, Female, 15024, 0, 2, United-States,?
tst682,31, Private, 215297, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States,?
tst683,29, Private, 197618, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst684,34, Private, 236543, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States,?
tst685,41, Private, 303510, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States,?
tst686,37, Private, 186035, Assoc-acdm, 12, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 55, United-States,?
tst687,54, Private, 159755, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States,?
tst688,25, Private, 346159, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst689,28, Private, 130856, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States,?
tst690,18, Private, 169652, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 12, United-States,?
tst691,68, Private, 217424, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 24, United-States,?
tst692,40, Private, 114580, HS-grad, 9, Divorced, Craft-repair, Other-relative, White, Female, 0, 0, 40, Vietnam,?
tst693,20, Private, 105312, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 35, United-States,?
tst694,44, Private, 277720, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 35, United-States,?
tst695,30, Private, 208068, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Other, Male, 0, 0, 40, Mexico,?
tst696,30, Private, 101859, 7th-8th, 4, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States,?
tst697,58, Private, 142076, HS-grad, 9, Divorced, Tech-support, Not-in-family, White, Male, 4787, 0, 39, United-States,?
tst698,65, ?, 105017, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States,?
tst699,26, Private, 58426, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States,?
tst700,58, Self-emp-not-inc, 121912, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 42, United-States,?
tst701,22, Private, 190968, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States,?
tst702,23, Private, 56774, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States,?
tst703,55, Private, 308118, Bachelors, 13, Widowed, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, ?,?
tst704,36, Federal-gov, 44364, HS-grad, 9, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 36, United-States,?
tst705,33, State-gov, 156015, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States,?
tst706,38, Private, 52596, Some-college, 10, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States,?
tst707,49, Private, 147002, HS-grad, 9, Never-married, Craft-repair, Unmarried, White, Female, 0, 0, 40, Puerto-Rico,?
tst708,24, Private, 57711, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 35, United-States,?
tst709,36, Local-gov, 177858, Bachelors, 13, Married-civ-spouse, Prof-specialty, Own-child, White, Male, 0, 0, 40, United-States,?
tst710,19, Private, 60367, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 13, United-States,?
tst711,26, Local-gov, 242464, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 3103, 0, 40, United-States,?
tst712,30, Private, 180656, Some-college, 10, Married-spouse-absent, Craft-repair, Not-in-family, White, Male, 0, 0, 40, ?,?
tst713,51, Private, 84399, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 40, United-States,?
tst714,32, Private, 396745, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 2415, 48, United-States,?
tst715,90, Local-gov, 187749, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male, 0, 0, 20, Philippines,?
tst716,33, Private, 96245, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States,?
tst717,31, Private, 188108, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 4101, 0, 40, United-States,?
tst718,66, Private, 201197, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States,?
tst719,22, Local-gov, 50065, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 35, United-States,?
tst720,51, Self-emp-not-inc, 111939, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 35, United-States,?
tst721,26, Private, 192302, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 25, United-States,?
tst722,37, Federal-gov, 419053, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst723,24, Private, 183594, Assoc-voc, 11, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 20, United-States,?
tst724,43, Federal-gov, 101709, Some-college, 10, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, United-States,?
tst725,19, ?, 242001, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 40, United-States,?
tst726,27, Private, 265314, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States,?
tst727,23, Private, 175266, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst728,48, Self-emp-inc, 56975, HS-grad, 9, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female, 0, 0, 84, ?,?
tst729,31, Private, 262024, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 40, United-States,?
tst730,27, Private, 145784, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female, 0, 0, 45, United-States,?
tst731,53, Local-gov, 233722, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, Black, Male, 0, 0, 40, United-States,?
tst732,17, Private, 222618, 11th, 7, Never-married, Sales, Own-child, Black, Female, 0, 0, 30, United-States,?
tst733,45, Private, 380922, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States,?
